DATE,SHOPPER_ID,SHOPPER_BASKET,STORE_ID,ZIP_CODE,MANU_ID,BRAND_ID,SUB_BRAND_ID,PRODUCT,SPECIES,FOOD_TYPE,BASE_PRICE,PRICE,PROMO_FLAG,UNITS,PRICE_TIER,PACKAGE_SIZE,FEEDING_PHILOSOPHY,NATURAL_CLAIM,TEXTURE_FORMAT,LIFESTAGE
2020-05-18,2857935,2857935A_12191834,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000702,CAT,WET,1.43,1.43,0,3,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-05-18,2857935,2857935A_12191834,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064431,CAT,WET,0.65,0.49,1,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-05-18,2857935,2857935A_12191834,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CHEDDAR,7500086900,CAT,WET,0.65,0.49,1,5,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-05-18,2857935,2857935A_12191834,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064461,CAT,WET,0.65,0.33,1,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-05-18,2857935,2857935A_12191834,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064371,CAT,WET,0.65,0.59,1,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-05-22,2857935,2857935A_29359666,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000702,CAT,WET,1.43,1.43,0,3,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-05-22,2857935,2857935A_29359666,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064386,CAT,WET,0.65,0.33,1,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-05-22,2857935,2857935A_29359666,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000687,CAT,WET,1.42,1.42,0,3,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-05-22,2857935,2857935A_29359666,288,44720,EPICUREAN,YUMMY MORSELS,YUMMY MORSELS CORE,10678500240,DOG,DRY,11.47,11.47,0,1,PREMIUM,4 - 7.9 LBS,DRY DOG ING TRNSPRNCY,NATURAL,KIBBLE,UNSPECIFIED
2020-05-30,2857935,2857935A_46016369,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000687,CAT,WET,1.42,1.42,0,4,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-05-30,2857935,2857935A_46016369,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064386,CAT,WET,0.65,0.59,1,5,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-05-30,2857935,2857935A_46016369,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500015579,CAT,WET,0.65,0.49,1,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-05-30,2857935,2857935A_46016369,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CHEDDAR,7500086900,CAT,WET,0.65,0.49,1,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-05-30,2857935,2857935A_46016369,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064431,CAT,WET,0.65,0.59,1,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-05-30,2857935,2857935A_46016369,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064371,CAT,WET,0.65,0.49,1,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-05-30,2857935,2857935A_46016369,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000702,CAT,WET,1.42,1.42,0,3,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-05-30,2857935,2857935A_46016369,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064461,CAT,WET,0.65,0.33,1,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-05-30,2857935,2857935A_46016369,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064356,CAT,WET,0.65,0.33,1,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-06-02,2857935,2857935A_19126551,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000684,CAT,WET,1.43,1.43,0,4,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-06-06,2857935,2857935A_28915444,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CHEDDAR,7500086900,CAT,WET,0.65,0.59,1,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-06-06,2857935,2857935A_28915444,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000702,CAT,WET,1.42,1.42,0,3,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-06-06,2857935,2857935A_28915444,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064386,CAT,WET,0.65,0.59,1,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-06-06,2857935,2857935A_28915444,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064371,CAT,WET,0.65,0.49,1,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-06-06,2857935,2857935A_28915444,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064431,CAT,WET,0.65,0.33,1,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-06-06,2857935,2857935A_28915444,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000687,CAT,WET,1.42,1.42,0,1,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-06-06,2857935,2857935A_28915444,288,44720,EPICUREAN,YUMMY MORSELS,YUMMY MORSELS CORE,10678500240,DOG,DRY,11.01,5.51,1,1,PREMIUM,4 - 7.9 LBS,DRY DOG ING TRNSPRNCY,NATURAL,KIBBLE,UNSPECIFIED
2020-06-06,2857935,2857935A_28915444,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500015579,CAT,WET,0.65,0.59,1,5,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-06-06,2857935,2857935A_28915444,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064461,CAT,WET,0.65,0.49,1,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-06-16,2857935,2857935A_26823142,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000702,CAT,WET,1.43,1.43,0,2,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-06-16,2857935,2857935A_26823142,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064461,CAT,WET,0.65,0.33,1,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-06-16,2857935,2857935A_26823142,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000684,CAT,WET,1.43,1.43,0,2,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-06-16,2857935,2857935A_26823142,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064371,CAT,WET,0.65,0.49,1,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-06-16,2857935,2857935A_26823142,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064386,CAT,WET,0.65,0.49,1,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-06-16,2857935,2857935A_26823142,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064476,CAT,WET,0.65,0.33,1,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-06-16,2857935,2857935A_26823142,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000687,CAT,WET,1.42,1.42,0,3,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-06-25,2857935,2857935A_46524431,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000702,CAT,WET,1.43,1.43,0,2,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-06-25,2857935,2857935A_46524431,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064461,CAT,WET,0.65,0.65,0,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-06-25,2857935,2857935A_46524431,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064431,CAT,WET,0.65,0.65,0,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-06-25,2857935,2857935A_46524431,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500015579,CAT,WET,0.65,0.65,0,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-06-25,2857935,2857935A_46524431,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000687,CAT,WET,1.43,1.43,0,4,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-06-25,2857935,2857935A_46524431,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064386,CAT,WET,0.65,0.65,0,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-06-29,2857935,2857935A_29266044,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000684,CAT,WET,1.43,1.43,0,2,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-06-29,2857935,2857935A_29266044,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX GRILLED,7500006090,CAT,WET,0.65,0.49,1,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-06-29,2857935,2857935A_29266044,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000687,CAT,WET,1.42,1.42,0,4,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-06-29,2857935,2857935A_29266044,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064371,CAT,WET,0.65,0.59,1,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-06-29,2857935,2857935A_29266044,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064461,CAT,WET,0.65,0.65,0,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-06-29,2857935,2857935A_29266044,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CHEDDAR,7500086900,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-06-29,2857935,2857935A_29266044,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064386,CAT,WET,0.65,0.65,0,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-07-07,2857935,2857935A_43503260,284,44641,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000702,CAT,WET,1.43,1.43,0,4,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-07-07,2857935,2857935A_43503260,284,44641,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064386,CAT,WET,0.65,0.59,1,5,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-07-07,2857935,2857935A_43503260,284,44641,NUTRIWISE INC,FISH STIX,FISH STIX CHEDDAR,7500086900,CAT,WET,0.65,0.65,0,9,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-07-07,2857935,2857935A_43503260,284,44641,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500015579,CAT,WET,0.65,0.65,0,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-07-11,2857935,2857935A_23912767,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000687,CAT,WET,1.42,1.42,0,5,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-07-11,2857935,2857935A_23912767,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064371,CAT,WET,0.65,0.65,0,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-07-11,2857935,2857935A_23912767,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064461,CAT,WET,0.65,0.65,0,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-07-11,2857935,2857935A_23912767,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064431,CAT,WET,0.65,0.65,0,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-07-11,2857935,2857935A_23912767,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500015579,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-07-11,2857935,2857935A_23912767,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CHEDDAR,7500086900,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-07-11,2857935,2857935A_23912767,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064386,CAT,WET,0.65,0.59,1,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-07-11,2857935,2857935A_23912767,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000684,CAT,WET,1.43,1.43,0,3,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-07-17,2857935,2857935A_12321299,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064431,CAT,WET,0.65,0.65,0,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-07-17,2857935,2857935A_12321299,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000702,CAT,WET,1.43,1.43,0,3,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-07-17,2857935,2857935A_12321299,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064461,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-07-17,2857935,2857935A_12321299,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064371,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-07-17,2857935,2857935A_12321299,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CHEDDAR,7500086897,CAT,WET,0.65,0.49,1,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ALL LIFE STAGES
2020-07-17,2857935,2857935A_12321299,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500015579,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-07-17,2857935,2857935A_12321299,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000687,CAT,WET,1.42,1.42,0,4,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-07-17,2857935,2857935A_12321299,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064386,CAT,WET,0.65,0.65,0,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-07-22,2857935,2857935A_39257470,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064371,CAT,WET,0.65,0.65,0,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-07-22,2857935,2857935A_39257470,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064461,CAT,WET,0.65,0.65,0,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-07-22,2857935,2857935A_39257470,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000687,CAT,WET,1.42,1.42,0,4,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-07-22,2857935,2857935A_39257470,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CHEDDAR,7500086900,CAT,WET,0.65,0.65,0,2,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-07-22,2857935,2857935A_39257470,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500015579,CAT,WET,0.65,0.65,0,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-07-25,2857935,2857935A_12851707,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064386,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-07-25,2857935,2857935A_12851707,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064431,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-07-25,2857935,2857935A_12851707,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500015579,CAT,WET,0.65,0.65,0,6,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-07-25,2857935,2857935A_12851707,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000684,CAT,WET,1.43,1.43,0,3,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-07-25,2857935,2857935A_12851707,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000687,CAT,WET,1.42,1.42,0,4,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-07-25,2857935,2857935A_12851707,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064461,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-07-25,2857935,2857935A_12851707,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CHEDDAR,7500086900,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-07-29,2857935,2857935A_15298414,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500015579,CAT,WET,0.65,0.65,0,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-07-29,2857935,2857935A_15298414,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000684,CAT,WET,1.42,1.42,0,2,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-07-29,2857935,2857935A_15298414,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000702,CAT,WET,1.43,1.43,0,2,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-08-03,2857935,2857935A_24157740,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000687,CAT,WET,1.4,1.4,0,3,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-08-03,2857935,2857935A_24157740,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000684,CAT,WET,1.42,1.42,0,2,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-08-03,2857935,2857935A_24157740,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000689,CAT,WET,1.43,1.43,0,2,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-08-06,2857935,2857935A_47700985,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CHEDDAR,7500086900,CAT,WET,0.65,0.65,0,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-08-06,2857935,2857935A_47700985,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064371,CAT,WET,0.65,0.65,0,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-08-06,2857935,2857935A_47700985,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064461,CAT,WET,0.65,0.65,0,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-08-06,2857935,2857935A_47700985,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500015579,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-08-06,2857935,2857935A_47700985,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000687,CAT,WET,1.4,1.4,0,5,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-08-06,2857935,2857935A_47700985,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064386,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
2020-08-06,2857935,2857935A_47700985,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064431,CAT,WET,0.65,0.65,0,1,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-08-08,2857935,2857935A_22857291,284,44641,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000684,CAT,WET,1.42,1.42,0,3,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-08-08,2857935,2857935A_22857291,284,44641,NUTRIWISE INC,FISH STIX,FISH STIX PURE,7500000687,CAT,WET,1.4,1.4,0,2,HYPER PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-08-12,2857935,2857935A_31232055,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CHEDDAR,7500086900,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,CIG,ADULT
2020-08-12,2857935,2857935A_31232055,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500015579,CAT,WET,0.65,0.65,0,4,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,UNSPECIFIED
2020-08-12,2857935,2857935A_31232055,288,44720,NUTRIWISE INC,FISH STIX,FISH STIX CLASSIC,7500064386,CAT,WET,0.65,0.65,0,3,PREMIUM,SNGL SRV 56.0-100.9G,WET CAT CULINRY RCPS,NON NATURAL,LOAF/PATE,ADULT
